transaction_id,source_row_index,location_id,sector_score,para_a_discrepancy_cr,para_b_discrepancy_cr,total_discrepancy_cr,discrepancy_count,money_value_cr,district_loss_score,history_score,prior_screen_flag,prior_screen_score,risk_label,label_source,risk_category,difficulty,evidence_ids,split,dataset_version,generator_version
UCIA-0667,667,19,55.57,1.6,0.49,2.09,5,88.34,2,0,1,2.6,1,uci_audit_office_post_audit_finding,misstatement_value,borderline,UCIA-0667:discrepancy-count;UCIA-0667:history;UCIA-0667:money-value;UCIA-0667:para-a;UCIA-0667:para-b;UCIA-0667:prior-screen;UCIA-0667:sector,development,uci-audit-v1,1.0.0
UCIA-0668,668,19,55.57,1.49,0.0,1.49,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0668:discrepancy-count;UCIA-0668:history;UCIA-0668:money-value;UCIA-0668:para-a;UCIA-0668:para-b;UCIA-0668:prior-screen;UCIA-0668:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0669,669,19,55.57,0.24,0.0,0.24,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0669:discrepancy-count;UCIA-0669:history;UCIA-0669:money-value;UCIA-0669:para-a;UCIA-0669:para-b;UCIA-0669:prior-screen;UCIA-0669:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0670,670,19,55.57,0.42,0.0,0.42,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0670:discrepancy-count;UCIA-0670:history;UCIA-0670:money-value;UCIA-0670:para-a;UCIA-0670:para-b;UCIA-0670:prior-screen;UCIA-0670:sector,development,uci-audit-v1,1.0.0
UCIA-0671,671,19,55.57,1.07,0.16,1.23,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0671:discrepancy-count;UCIA-0671:history;UCIA-0671:money-value;UCIA-0671:para-a;UCIA-0671:para-b;UCIA-0671:prior-screen;UCIA-0671:sector,development,uci-audit-v1,1.0.0
UCIA-0672,672,22,55.57,1.39,0.0,1.39,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0672:discrepancy-count;UCIA-0672:history;UCIA-0672:money-value;UCIA-0672:para-a;UCIA-0672:para-b;UCIA-0672:prior-screen;UCIA-0672:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0673,673,22,55.57,0.07,0.0,0.07,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0673:discrepancy-count;UCIA-0673:history;UCIA-0673:money-value;UCIA-0673:para-a;UCIA-0673:para-b;UCIA-0673:prior-screen;UCIA-0673:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0674,674,9,55.57,0.49,0.4,0.89,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0674:discrepancy-count;UCIA-0674:history;UCIA-0674:money-value;UCIA-0674:para-a;UCIA-0674:para-b;UCIA-0674:prior-screen;UCIA-0674:sector,development,uci-audit-v1,1.0.0
UCIA-0675,675,9,55.57,0.88,0.54,1.42,5,0.11,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0675:discrepancy-count;UCIA-0675:history;UCIA-0675:money-value;UCIA-0675:para-a;UCIA-0675:para-b;UCIA-0675:prior-screen;UCIA-0675:sector,development,uci-audit-v1,1.0.0
UCIA-0676,676,19,55.57,0.0,1.74,1.74,5,0.0,2,0,1,2.6,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0676:discrepancy-count;UCIA-0676:history;UCIA-0676:money-value;UCIA-0676:para-a;UCIA-0676:para-b;UCIA-0676:prior-screen;UCIA-0676:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0677,677,9,55.57,1.28,0.0,1.28,5,0.22,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0677:discrepancy-count;UCIA-0677:history;UCIA-0677:money-value;UCIA-0677:para-a;UCIA-0677:para-b;UCIA-0677:prior-screen;UCIA-0677:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0678,678,9,55.57,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0678:discrepancy-count;UCIA-0678:history;UCIA-0678:money-value;UCIA-0678:para-a;UCIA-0678:para-b;UCIA-0678:prior-screen;UCIA-0678:sector,development,uci-audit-v1,1.0.0
UCIA-0679,679,9,55.57,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0679:discrepancy-count;UCIA-0679:history;UCIA-0679:money-value;UCIA-0679:para-a;UCIA-0679:para-b;UCIA-0679:prior-screen;UCIA-0679:sector,development,uci-audit-v1,1.0.0
UCIA-0680,680,9,55.57,0.21,0.0,0.21,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0680:discrepancy-count;UCIA-0680:history;UCIA-0680:money-value;UCIA-0680:para-a;UCIA-0680:para-b;UCIA-0680:prior-screen;UCIA-0680:sector,development,uci-audit-v1,1.0.0
UCIA-0681,681,9,55.57,0.92,0.0,0.92,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0681:discrepancy-count;UCIA-0681:history;UCIA-0681:money-value;UCIA-0681:para-a;UCIA-0681:para-b;UCIA-0681:prior-screen;UCIA-0681:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0682,682,9,55.57,0.17,0.0,0.17,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0682:discrepancy-count;UCIA-0682:history;UCIA-0682:money-value;UCIA-0682:para-a;UCIA-0682:para-b;UCIA-0682:prior-screen;UCIA-0682:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0683,683,9,55.57,0.26,0.0021,0.2621,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0683:discrepancy-count;UCIA-0683:history;UCIA-0683:money-value;UCIA-0683:para-a;UCIA-0683:para-b;UCIA-0683:prior-screen;UCIA-0683:sector,development,uci-audit-v1,1.0.0
UCIA-0684,684,9,55.57,0.78,0.0,0.78,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0684:discrepancy-count;UCIA-0684:history;UCIA-0684:money-value;UCIA-0684:para-a;UCIA-0684:para-b;UCIA-0684:prior-screen;UCIA-0684:sector,development,uci-audit-v1,1.0.0
UCIA-0685,685,11,55.57,0.98,0.0,0.98,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0685:discrepancy-count;UCIA-0685:history;UCIA-0685:money-value;UCIA-0685:para-a;UCIA-0685:para-b;UCIA-0685:prior-screen;UCIA-0685:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0686,686,11,55.57,0.27,0.0017,0.2717,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0686:discrepancy-count;UCIA-0686:history;UCIA-0686:money-value;UCIA-0686:para-a;UCIA-0686:para-b;UCIA-0686:prior-screen;UCIA-0686:sector,development,uci-audit-v1,1.0.0
UCIA-0687,687,11,55.57,0.41,0.11,0.52,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0687:discrepancy-count;UCIA-0687:history;UCIA-0687:money-value;UCIA-0687:para-a;UCIA-0687:para-b;UCIA-0687:prior-screen;UCIA-0687:sector,development,uci-audit-v1,1.0.0
UCIA-0688,688,11,55.57,0.74,0.0,0.74,5,0.71,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0688:discrepancy-count;UCIA-0688:history;UCIA-0688:money-value;UCIA-0688:para-a;UCIA-0688:para-b;UCIA-0688:prior-screen;UCIA-0688:sector,development,uci-audit-v1,1.0.0
UCIA-0689,689,11,55.57,0.82,2.92,3.74,5,0.0,2,0,1,3.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0689:discrepancy-count;UCIA-0689:history;UCIA-0689:money-value;UCIA-0689:para-a;UCIA-0689:para-b;UCIA-0689:prior-screen;UCIA-0689:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0690,690,12,55.57,0.0,11.68,11.68,5,0.0,2,0,1,3.2,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0690:discrepancy-count;UCIA-0690:history;UCIA-0690:money-value;UCIA-0690:para-a;UCIA-0690:para-b;UCIA-0690:prior-screen;UCIA-0690:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0691,691,12,55.57,0.61,0.0,0.61,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0691:discrepancy-count;UCIA-0691:history;UCIA-0691:money-value;UCIA-0691:para-a;UCIA-0691:para-b;UCIA-0691:prior-screen;UCIA-0691:sector,development,uci-audit-v1,1.0.0
UCIA-0692,692,12,55.57,0.62,0.47,1.09,5,0.58,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0692:discrepancy-count;UCIA-0692:history;UCIA-0692:money-value;UCIA-0692:para-a;UCIA-0692:para-b;UCIA-0692:prior-screen;UCIA-0692:sector,development,uci-audit-v1,1.0.0
UCIA-0693,693,12,55.57,0.0,0.0,0.0,5,3.57,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0693:discrepancy-count;UCIA-0693:history;UCIA-0693:money-value;UCIA-0693:para-a;UCIA-0693:para-b;UCIA-0693:prior-screen;UCIA-0693:sector,development,uci-audit-v1,1.0.0
UCIA-0694,694,12,55.57,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0694:discrepancy-count;UCIA-0694:history;UCIA-0694:money-value;UCIA-0694:para-a;UCIA-0694:para-b;UCIA-0694:prior-screen;UCIA-0694:sector,development,uci-audit-v1,1.0.0
UCIA-0695,695,12,55.57,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0695:discrepancy-count;UCIA-0695:history;UCIA-0695:money-value;UCIA-0695:para-a;UCIA-0695:para-b;UCIA-0695:prior-screen;UCIA-0695:sector,development,uci-audit-v1,1.0.0
UCIA-0696,696,12,55.57,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0696:discrepancy-count;UCIA-0696:history;UCIA-0696:money-value;UCIA-0696:para-a;UCIA-0696:para-b;UCIA-0696:prior-screen;UCIA-0696:sector,development,uci-audit-v1,1.0.0
UCIA-0697,697,12,55.57,1.08,0.0,1.08,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0697:discrepancy-count;UCIA-0697:history;UCIA-0697:money-value;UCIA-0697:para-a;UCIA-0697:para-b;UCIA-0697:prior-screen;UCIA-0697:sector,development,uci-audit-v1,1.0.0
UCIA-0698,698,12,55.57,0.7,0.0,0.7,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0698:discrepancy-count;UCIA-0698:history;UCIA-0698:money-value;UCIA-0698:para-a;UCIA-0698:para-b;UCIA-0698:prior-screen;UCIA-0698:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0699,699,8,55.57,1.36,0.0,1.36,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0699:discrepancy-count;UCIA-0699:history;UCIA-0699:money-value;UCIA-0699:para-a;UCIA-0699:para-b;UCIA-0699:prior-screen;UCIA-0699:sector,development,uci-audit-v1,1.0.0
UCIA-0700,700,8,55.57,0.0,5.24,5.24,5,0.0,2,0,1,3.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0700:discrepancy-count;UCIA-0700:history;UCIA-0700:money-value;UCIA-0700:para-a;UCIA-0700:para-b;UCIA-0700:prior-screen;UCIA-0700:sector,development,uci-audit-v1,1.0.0
UCIA-0701,701,8,55.57,0.32,0.17,0.49,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0701:discrepancy-count;UCIA-0701:history;UCIA-0701:money-value;UCIA-0701:para-a;UCIA-0701:para-b;UCIA-0701:prior-screen;UCIA-0701:sector,development,uci-audit-v1,1.0.0
UCIA-0702,702,8,55.57,0.33,0.0013,0.3313,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0702:discrepancy-count;UCIA-0702:history;UCIA-0702:money-value;UCIA-0702:para-a;UCIA-0702:para-b;UCIA-0702:prior-screen;UCIA-0702:sector,development,uci-audit-v1,1.0.0
UCIA-0703,703,8,55.57,1.08,0.92,2.0,5,0.04,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0703:discrepancy-count;UCIA-0703:history;UCIA-0703:money-value;UCIA-0703:para-a;UCIA-0703:para-b;UCIA-0703:prior-screen;UCIA-0703:sector,development,uci-audit-v1,1.0.0
UCIA-0704,704,8,55.57,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0704:discrepancy-count;UCIA-0704:history;UCIA-0704:money-value;UCIA-0704:para-a;UCIA-0704:para-b;UCIA-0704:prior-screen;UCIA-0704:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0705,705,8,55.57,0.6,0.0,0.6,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0705:discrepancy-count;UCIA-0705:history;UCIA-0705:money-value;UCIA-0705:para-a;UCIA-0705:para-b;UCIA-0705:prior-screen;UCIA-0705:sector,development,uci-audit-v1,1.0.0
UCIA-0706,706,27,55.57,0.76,0.0,0.76,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0706:discrepancy-count;UCIA-0706:history;UCIA-0706:money-value;UCIA-0706:para-a;UCIA-0706:para-b;UCIA-0706:prior-screen;UCIA-0706:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0707,707,27,55.57,0.0,2.99,2.99,5,0.06,2,0,1,3.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0707:discrepancy-count;UCIA-0707:history;UCIA-0707:money-value;UCIA-0707:para-a;UCIA-0707:para-b;UCIA-0707:prior-screen;UCIA-0707:sector,development,uci-audit-v1,1.0.0
UCIA-0708,708,29,55.57,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0708:discrepancy-count;UCIA-0708:history;UCIA-0708:money-value;UCIA-0708:para-a;UCIA-0708:para-b;UCIA-0708:prior-screen;UCIA-0708:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0709,709,29,55.57,0.49,0.28,0.77,5,0.07,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0709:discrepancy-count;UCIA-0709:history;UCIA-0709:money-value;UCIA-0709:para-a;UCIA-0709:para-b;UCIA-0709:prior-screen;UCIA-0709:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0710,710,29,55.57,0.0,0.81,0.81,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0710:discrepancy-count;UCIA-0710:history;UCIA-0710:money-value;UCIA-0710:para-a;UCIA-0710:para-b;UCIA-0710:prior-screen;UCIA-0710:sector,development,uci-audit-v1,1.0.0
UCIA-0711,711,29,55.57,0.41,0.0,0.41,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0711:discrepancy-count;UCIA-0711:history;UCIA-0711:money-value;UCIA-0711:para-a;UCIA-0711:para-b;UCIA-0711:prior-screen;UCIA-0711:sector,development,uci-audit-v1,1.0.0
UCIA-0712,712,27,55.57,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0712:discrepancy-count;UCIA-0712:history;UCIA-0712:money-value;UCIA-0712:para-a;UCIA-0712:para-b;UCIA-0712:prior-screen;UCIA-0712:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0713,713,29,55.57,0.82,0.0,0.82,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0713:discrepancy-count;UCIA-0713:history;UCIA-0713:money-value;UCIA-0713:para-a;UCIA-0713:para-b;UCIA-0713:prior-screen;UCIA-0713:sector,development,uci-audit-v1,1.0.0
UCIA-0714,714,29,55.57,0.32,0.0009,0.3209,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0714:discrepancy-count;UCIA-0714:history;UCIA-0714:money-value;UCIA-0714:para-a;UCIA-0714:para-b;UCIA-0714:prior-screen;UCIA-0714:sector,development,uci-audit-v1,1.0.0
UCIA-0715,715,27,55.57,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0715:discrepancy-count;UCIA-0715:history;UCIA-0715:money-value;UCIA-0715:para-a;UCIA-0715:para-b;UCIA-0715:prior-screen;UCIA-0715:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0716,716,2,55.57,0.0,0.0,0.0,5,0.0,6,0,1,2.4,1,uci_audit_office_post_audit_finding,historical_record,standard,UCIA-0716:discrepancy-count;UCIA-0716:history;UCIA-0716:money-value;UCIA-0716:para-a;UCIA-0716:para-b;UCIA-0716:prior-screen;UCIA-0716:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0717,717,2,55.57,1.06,0.63,1.69,5,0.9,6,0,1,2.6,1,uci_audit_office_post_audit_finding,historical_record,borderline,UCIA-0717:discrepancy-count;UCIA-0717:history;UCIA-0717:money-value;UCIA-0717:para-a;UCIA-0717:para-b;UCIA-0717:prior-screen;UCIA-0717:sector,development,uci-audit-v1,1.0.0
UCIA-0718,718,28,55.57,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0718:discrepancy-count;UCIA-0718:history;UCIA-0718:money-value;UCIA-0718:para-a;UCIA-0718:para-b;UCIA-0718:prior-screen;UCIA-0718:sector,development,uci-audit-v1,1.0.0
UCIA-0719,719,28,55.57,0.0,0.0,0.0,5,0.13,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0719:discrepancy-count;UCIA-0719:history;UCIA-0719:money-value;UCIA-0719:para-a;UCIA-0719:para-b;UCIA-0719:prior-screen;UCIA-0719:sector,development,uci-audit-v1,1.0.0
UCIA-0720,720,17,55.57,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0720:discrepancy-count;UCIA-0720:history;UCIA-0720:money-value;UCIA-0720:para-a;UCIA-0720:para-b;UCIA-0720:prior-screen;UCIA-0720:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0721,721,9,55.57,0.51,1.63,2.14,5,1.8,2,0,1,2.6,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0721:discrepancy-count;UCIA-0721:history;UCIA-0721:money-value;UCIA-0721:para-a;UCIA-0721:para-b;UCIA-0721:prior-screen;UCIA-0721:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0722,722,9,55.57,1.06,0.0,1.06,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0722:discrepancy-count;UCIA-0722:history;UCIA-0722:money-value;UCIA-0722:para-a;UCIA-0722:para-b;UCIA-0722:prior-screen;UCIA-0722:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0723,723,9,55.57,0.71,0.25,0.96,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0723:discrepancy-count;UCIA-0723:history;UCIA-0723:money-value;UCIA-0723:para-a;UCIA-0723:para-b;UCIA-0723:prior-screen;UCIA-0723:sector,development,uci-audit-v1,1.0.0
UCIA-0724,724,32,55.57,0.0,8.49,8.49,5,0.43,2,0,1,3.2,1,uci_audit_office_post_audit_finding,unplanned_para_discrepancy,standard,UCIA-0724:discrepancy-count;UCIA-0724:history;UCIA-0724:money-value;UCIA-0724:para-a;UCIA-0724:para-b;UCIA-0724:prior-screen;UCIA-0724:sector,development,uci-audit-v1,1.0.0
UCIA-0725,725,32,55.57,1.6,0.0,1.6,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0725:discrepancy-count;UCIA-0725:history;UCIA-0725:money-value;UCIA-0725:para-a;UCIA-0725:para-b;UCIA-0725:prior-screen;UCIA-0725:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0726,726,32,55.57,0.3,0.0023,0.3023,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0726:discrepancy-count;UCIA-0726:history;UCIA-0726:money-value;UCIA-0726:para-a;UCIA-0726:para-b;UCIA-0726:prior-screen;UCIA-0726:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0727,727,16,55.57,0.47,0.46,0.93,5,0.42,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0727:discrepancy-count;UCIA-0727:history;UCIA-0727:money-value;UCIA-0727:para-a;UCIA-0727:para-b;UCIA-0727:prior-screen;UCIA-0727:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0728,728,16,55.57,0.0,0.0,0.0,5,0.02,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0728:discrepancy-count;UCIA-0728:history;UCIA-0728:money-value;UCIA-0728:para-a;UCIA-0728:para-b;UCIA-0728:prior-screen;UCIA-0728:sector,development,uci-audit-v1,1.0.0
UCIA-0729,729,16,55.57,1.19,0.0,1.19,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0729:discrepancy-count;UCIA-0729:history;UCIA-0729:money-value;UCIA-0729:para-a;UCIA-0729:para-b;UCIA-0729:prior-screen;UCIA-0729:sector,development,uci-audit-v1,1.0.0
UCIA-0730,730,16,55.57,0.0,1.29,1.29,5,0.0,2,0,1,2.6,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0730:discrepancy-count;UCIA-0730:history;UCIA-0730:money-value;UCIA-0730:para-a;UCIA-0730:para-b;UCIA-0730:prior-screen;UCIA-0730:sector,development,uci-audit-v1,1.0.0
UCIA-0731,731,16,55.57,0.7,0.79,1.49,5,1.91,2,0,1,2.4,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0731:discrepancy-count;UCIA-0731:history;UCIA-0731:money-value;UCIA-0731:para-a;UCIA-0731:para-b;UCIA-0731:prior-screen;UCIA-0731:sector,development,uci-audit-v1,1.0.0
UCIA-0732,732,22,55.57,0.83,0.0,0.83,5,0.14,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0732:discrepancy-count;UCIA-0732:history;UCIA-0732:money-value;UCIA-0732:para-a;UCIA-0732:para-b;UCIA-0732:prior-screen;UCIA-0732:sector,development,uci-audit-v1,1.0.0
UCIA-0733,733,16,55.57,0.74,0.0,0.74,5,2.4,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,borderline,UCIA-0733:discrepancy-count;UCIA-0733:history;UCIA-0733:money-value;UCIA-0733:para-a;UCIA-0733:para-b;UCIA-0733:prior-screen;UCIA-0733:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0734,734,16,55.57,0.2,0.0,0.2,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0734:discrepancy-count;UCIA-0734:history;UCIA-0734:money-value;UCIA-0734:para-a;UCIA-0734:para-b;UCIA-0734:prior-screen;UCIA-0734:sector,development,uci-audit-v1,1.0.0
UCIA-0735,735,15,55.57,1.4,0.06,1.46,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0735:discrepancy-count;UCIA-0735:history;UCIA-0735:money-value;UCIA-0735:para-a;UCIA-0735:para-b;UCIA-0735:prior-screen;UCIA-0735:sector,development,uci-audit-v1,1.0.0
UCIA-0736,736,15,55.57,0.4,0.0025,0.4025,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0736:discrepancy-count;UCIA-0736:history;UCIA-0736:money-value;UCIA-0736:para-a;UCIA-0736:para-b;UCIA-0736:prior-screen;UCIA-0736:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0737,737,15,55.57,0.85,1.0,1.85,5,0.4,2,0,1,2.6,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0737:discrepancy-count;UCIA-0737:history;UCIA-0737:money-value;UCIA-0737:para-a;UCIA-0737:para-b;UCIA-0737:prior-screen;UCIA-0737:sector,development,uci-audit-v1,1.0.0
UCIA-0738,738,15,55.57,0.0,0.88,0.88,5,0.07,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0738:discrepancy-count;UCIA-0738:history;UCIA-0738:money-value;UCIA-0738:para-a;UCIA-0738:para-b;UCIA-0738:prior-screen;UCIA-0738:sector,development,uci-audit-v1,1.0.0
UCIA-0739,739,15,55.57,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0739:discrepancy-count;UCIA-0739:history;UCIA-0739:money-value;UCIA-0739:para-a;UCIA-0739:para-b;UCIA-0739:prior-screen;UCIA-0739:sector,development,uci-audit-v1,1.0.0
UCIA-0740,740,15,55.57,1.12,0.0,1.12,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0740:discrepancy-count;UCIA-0740:history;UCIA-0740:money-value;UCIA-0740:para-a;UCIA-0740:para-b;UCIA-0740:prior-screen;UCIA-0740:sector,development,uci-audit-v1,1.0.0
UCIA-0741,741,15,55.57,1.28,0.0,1.28,5,0.0,2,0,1,2.2,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0741:discrepancy-count;UCIA-0741:history;UCIA-0741:money-value;UCIA-0741:para-a;UCIA-0741:para-b;UCIA-0741:prior-screen;UCIA-0741:sector,development,uci-audit-v1,1.0.0
UCIA-0742,742,15,55.57,0.0,0.0,0.0,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0742:discrepancy-count;UCIA-0742:history;UCIA-0742:money-value;UCIA-0742:para-a;UCIA-0742:para-b;UCIA-0742:prior-screen;UCIA-0742:sector,development,uci-audit-v1,1.0.0
UCIA-0743,743,13,55.57,0.0,1.16,1.16,5,0.0,2,0,1,2.6,0,uci_audit_office_post_audit_finding,cleared_after_flag,hard,UCIA-0743:discrepancy-count;UCIA-0743:history;UCIA-0743:money-value;UCIA-0743:para-a;UCIA-0743:para-b;UCIA-0743:prior-screen;UCIA-0743:sector,evaluation,uci-audit-v1,1.0.0
UCIA-0744,744,13,55.57,0.1,0.0,0.1,5,0.0,2,0,0,2.0,0,uci_audit_office_post_audit_finding,not_flagged,easy,UCIA-0744:discrepancy-count;UCIA-0744:history;UCIA-0744:money-value;UCIA-0744:para-a;UCIA-0744:para-b;UCIA-0744:prior-screen;UCIA-0744:sector,development,uci-audit-v1,1.0.0
